concept,label,comment,identifier,inscheme,no_cloi,no_occ,code,
https://data.antwerp.be/id/term/brocade-catalog/lg/aka,Akan,,http://vocab.getty.edu/aat/300387794,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,aka,
https://data.antwerp.be/id/term/brocade-catalog/lg/akk,Akkadian,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,akk,
https://data.antwerp.be/id/term/brocade-catalog/lg/bem,Bemba,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,bem,
https://data.antwerp.be/id/term/brocade-catalog/lg/btk,Batak languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,btk,
https://data.antwerp.be/id/term/brocade-catalog/lg/chg,Chagatai,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,chg,
https://data.antwerp.be/id/term/brocade-catalog/lg/chu,"Church Slavic, Old Slavonic, Church Slavonic, Old Bulgarian, Old Church Slavonic",,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,chu,
https://data.antwerp.be/id/term/brocade-catalog/lg/cnr,Montenegrin,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,cnr,
https://data.antwerp.be/id/term/brocade-catalog/lg/dra,Dravidian languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,dra,
https://data.antwerp.be/id/term/brocade-catalog/lg/dsb,Lower Sorbian,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,dsb,
https://data.antwerp.be/id/term/brocade-catalog/lg/dzo,Dzongkha,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,dzo,
https://data.antwerp.be/id/term/brocade-catalog/lg/grn,Guarani,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,grn,
https://data.antwerp.be/id/term/brocade-catalog/lg/iku,Inuktitut,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,iku,
https://data.antwerp.be/id/term/brocade-catalog/lg/ine,Indo-European languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,ine,
https://data.antwerp.be/id/term/brocade-catalog/lg/kan,Kannada,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,kan,
https://data.antwerp.be/id/term/brocade-catalog/lg/kaw,Kawi,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,kaw,
https://data.antwerp.be/id/term/brocade-catalog/lg/khm,Central Khmer,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,khm,
https://data.antwerp.be/id/term/brocade-catalog/lg/kon,Kongo,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,kon,
https://data.antwerp.be/id/term/brocade-catalog/lg/kua,"Kuanyama, Kwanyama",,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,kua,
https://data.antwerp.be/id/term/brocade-catalog/lg/kur,Kurdish,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,kur,
https://data.antwerp.be/id/term/brocade-catalog/lg/lah,Lahnda,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,lah,
https://data.antwerp.be/id/term/brocade-catalog/lg/lua,Luba-Lulua,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,lua,
https://data.antwerp.be/id/term/brocade-catalog/lg/mak,Makasar,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,mak,
https://data.antwerp.be/id/term/brocade-catalog/lg/map,Austronesian languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,map,
https://data.antwerp.be/id/term/brocade-catalog/lg/mar,Marathi,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,mar,
https://data.antwerp.be/id/term/brocade-catalog/lg/mon,Mongolian,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,mon,
https://data.antwerp.be/id/term/brocade-catalog/lg/non,Norse, Old,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,non,
https://data.antwerp.be/id/term/brocade-catalog/lg/orm,Oromo,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,orm,
https://data.antwerp.be/id/term/brocade-catalog/lg/paa,Papuan languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,paa,
https://data.antwerp.be/id/term/brocade-catalog/lg/pal,Pahlavi,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,pal,
https://data.antwerp.be/id/term/brocade-catalog/lg/pan,"Panjabi, Punjabi",,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,pan,
https://data.antwerp.be/id/term/brocade-catalog/lg/pli,Pali,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,pli,
https://data.antwerp.be/id/term/brocade-catalog/lg/pus,"Pushto, Pashto",,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,pus,
https://data.antwerp.be/id/term/brocade-catalog/lg/sam,Samaritan Aramaic,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,sam,
https://data.antwerp.be/id/term/brocade-catalog/lg/sco,Scots,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,sco,
https://data.antwerp.be/id/term/brocade-catalog/lg/sgn,Sign Languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,sgn,
https://data.antwerp.be/id/term/brocade-catalog/lg/smi,Sami languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,smi,
https://data.antwerp.be/id/term/brocade-catalog/lg/sux,Sumerian,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,sux,
https://data.antwerp.be/id/term/brocade-catalog/lg/tah,Tahitian,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,tah,
https://data.antwerp.be/id/term/brocade-catalog/lg/tgl,Tagalog,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,tgl,
https://data.antwerp.be/id/term/brocade-catalog/lg/tmh,Tamashek,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,tmh,
https://data.antwerp.be/id/term/brocade-catalog/lg/tuk,Turkmen,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,tuk,
https://data.antwerp.be/id/term/brocade-catalog/lg/tup,Tupi languages,,,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,tup,
https://data.antwerp.be/id/term/brocade-catalog/lg/wen,Sorbian languages,,http://vocab.getty.edu/aat/300389306,https://data.antwerp.be/id/term/brocade-catalog/lg,1,1,wen,
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/dt,doeltaal,,,https://data.antwerp.be/id/term/brocade-catalog/lg-ty,963132,1005268,dt,
https://data.antwerp.be/id/term/brocade-catalog/lg-ty/bt,brontaal,,,https://data.antwerp.be/id/term/brocade-catalog/lg-ty,213,216,bt,
https://data.antwerp.be/id/term/brocade-catalog/library/ehc,Erfgoedbibliotheek Hendrik Conscience,,http://viaf.org/viaf/286682135,https://data.antwerp.be/id/term/brocade-catalog/library,779997,779997,ehc,
https://data.antwerp.be/id/term/brocade-catalog/library/rub,Rubenianum,,http://viaf.org/viaf/153357050,https://data.antwerp.be/id/term/brocade-catalog/library,89802,89802,rub,
https://data.antwerp.be/id/term/brocade-catalog/library/mpm,Museum Plantin Moretus / Prentenkabinet,,,https://data.antwerp.be/id/term/brocade-catalog/library,50237,50237,mpm,
https://data.antwerp.be/id/term/brocade-catalog/library/mid,Documentatiecentrum Middelheimmuseum,,,https://data.antwerp.be/id/term/brocade-catalog/library,31562,31562,mid,
https://data.antwerp.be/id/term/brocade-catalog/library/hh-eva,HH-EVA,,,https://data.antwerp.be/id/term/brocade-catalog/library,17888,17888,hh-eva,
https://data.antwerp.be/id/term/brocade-catalog/library/lh,Letterenhuis,,http://viaf.org/viaf/150846374,https://data.antwerp.be/id/term/brocade-catalog/library,16884,16884,lh,
https://data.antwerp.be/id/term/brocade-catalog/library/sa,Stadsarchief Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/library,12461,12461,sa,
https://data.antwerp.be/id/term/brocade-catalog/library/db,Vakbibliotheek Den Bell,,,https://data.antwerp.be/id/term/brocade-catalog/library,11753,11753,db,
https://data.antwerp.be/id/term/brocade-catalog/library/mmb,Museum Mayer van den Bergh - Vakbibliotheek,,http://viaf.org/viaf/130668175,https://data.antwerp.be/id/term/brocade-catalog/library,4162,4162,mmb,
https://data.antwerp.be/id/term/brocade-catalog/library/dan,Documentatiecentrum Antwerpse Noorderpolders,,,https://data.antwerp.be/id/term/brocade-catalog/library,2509,2509,dan,
https://data.antwerp.be/id/term/brocade-catalog/library/mas,Museum aan de Stroom,,,https://data.antwerp.be/id/term/brocade-catalog/library,2413,2413,mas,
https://data.antwerp.be/id/term/brocade-catalog/library/rsl,Red Star Line,,,https://data.antwerp.be/id/term/brocade-catalog/library,1324,1324,rsl,
https://data.antwerp.be/id/term/brocade-catalog/library/cbb,Collectiebeleid Antwerpen Kunstenstad - Vakbibliotheek,,,https://data.antwerp.be/id/term/brocade-catalog/library,244,244,cbb,
https://data.antwerp.be/id/term/brocade-catalog/library/vh,Vleeshuis,,,https://data.antwerp.be/id/term/brocade-catalog/library,52,52,vh,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclc,OCLC nummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,944488,944488,oclc,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/co,conversienummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,586920,628402,co,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/oclcwork,OCLC work nummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,276211,277025,oclcwork,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn, Internationaal Standaard Boeknummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,117505,120541,isbn,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbn13, Internationaal Standaard Boeknummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,69986,75570,isbn13,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ppn,Pica Productienummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,53931,53931,ppn,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/issn, International Standard Serial Number,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,7476,8008,issn,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/fp,fingerprint,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,6329,7344,fp,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/isbno, Internationaal Standaard Boeknummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,749,2426,isbno,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/dep,wettelijk depotnummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,2206,2211,dep,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lugt,LUGT nummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,1852,1875,lugt,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/lc,Library of Congress Number,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,1434,1434,lc,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/any,,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,380,456,any,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/doi,Digital Object Identifier,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,218,219,doi,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ugpl, uitgevers/plaatnummer,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,192,197,ugpl,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/mm,multimedia,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,184,185,mm,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ean,European Article Numbering,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,59,62,ean,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ismn,International Standard Music Number,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,14,14,ismn,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/ics,,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,3,3,ics,
https://data.antwerp.be/id/term/brocade-catalog/nr-ty/hdl,,,,https://data.antwerp.be/id/term/brocade-catalog/nr-ty,1,1,hdl,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/alg,Algemeen,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,32711,38679,alg,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/lot,Aantal loten,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,31461,31481,lot,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rp,Overdruk uit,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,21609,21652,rp,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/br,Bibliografische referentie,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,14111,21514,br,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ex,Tentoonstelling:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,8058,9352,ex,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/jtitle,In:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,9099,9260,jtitle,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/doel,Doelpubliek,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,3953,3958,doel,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/wi,Met,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,2549,2737,wi,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/bseries,Reeks,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,1921,1979,bseries,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rep,Reprint van uitgave,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,1581,1589,rep,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tho,Eindwerk:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,1317,1321,tho,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cb,Voortgezet door,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,1066,1075,cb,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/prom,Promotor,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,986,987,prom,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/co,Voortzetting van,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,867,873,co,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/rec,Gerecenseerd in:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,378,864,rec,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/fac,Facsimile,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,858,863,fac,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cong,Congres,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,836,859,cong,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/icp,Tekst incipit,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,706,729,icp,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sus,Niet verschenen in,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,621,624,sus,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pub,Uitgegeven door/in,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,556,556,pub,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/tv,Titel varieert,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,482,491,tv,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ewi,Samen met,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,295,342,ewi,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/st,Supplement bij:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,258,259,st,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-yr,Jaar van de compositie,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,256,257,cmp-yr,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/in,In (supplement van),,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,230,232,in,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/av,Auteursnaam varieert,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,195,196,av,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/abs,Opslorping,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,120,128,abs,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/to,Vertaling van,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,64,64,to,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/vv,Bestaat uit,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,60,60,vv,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/ak,In:,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,29,35,ak,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/mt,Meertalige titel,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,35,35,mt,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/orit,"Oorspronkelijke titel (niet gebruiken, alleen voor opac)",,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,28,28,orit,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/sf,Afgesplitst van,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,27,28,sf,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/iswi,Meestal samen uitgegeven met,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,19,19,iswi,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-degree,Graad (digitale thesis),,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,13,13,etd-degree,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-dis,Discipline (digitale thesis),,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,13,13,etd-dis,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-grant,Instelling (digitale thesis),,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,13,13,etd-grant,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/etd-level,Niveau (digitale thesis),,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,13,13,etd-level,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/nv,Nummering varieert,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,10,10,nv,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cbo,Opnieuw voortgezet door,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,5,5,cbo,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cmp-dur,Duur van de compositie,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,5,5,cmp-dur,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pne,Papier naar elektronische versie,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,5,5,pne,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cuo,Cumulatie van,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,4,4,cuo,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/pni,Periodiek naar index,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,3,3,pni,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cob,Opnieuw voortzetting van,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,2,2,cob,
https://data.antwerp.be/id/term/brocade-catalog/nt-ty/cui,Gecumuleerd in,,,https://data.antwerp.be/id/term/brocade-catalog/nt-ty,1,1,cui,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-google,Google-digitaliseringsproject,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,78820,99413,ehc-google,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gok,Google metadata ok,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,48309,71622,ehc-gok,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-google,Google-digitaliseringsproject MPM,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,20579,27207,mpm-google,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ovg,Onderwijsbibliotheek Vlaamse Gemeenschap,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,21149,25792,ehc-ovg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-fhp,Collectie Faculteit Historische Pedagogiek (UGent),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,9752,13041,ehc-fhp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vm,Bibliotheek Volkskundemuseum Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,9383,11657,ehc-vm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hvt,Fonds Hendrik van Tichelen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,10531,11004,ehc-hvt,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jw,Collectie J.Winnips,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,9851,10283,ehc-jw,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-bur,Collectie Ludwig Burchard,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,9016,9847,rub-bur,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-at,Fonds Algemeene Tooneelbibliotheek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,9459,9532,ehc-at,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dp,EHC-Digitaal platform,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,6555,7145,ehc-dp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-eks,Collectie Aegyptica-strips van Eddy Kerssens,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,4614,4932,ehc-eks,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hvh,Fonds Henri van Heurck,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,3689,4900,ehc-hvh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-feb,Collectie van de Vlaamse Esperantobond (Flandra Esperanto-Biblioteko, [Antwerpen]),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,4204,4508,ehc-feb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ncj,Fonds Nationaal Centrum voor Jeugdliteratuur - Stichting Lezen - Iedereen Leest,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,4099,4180,ehc-ncj,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-nsm,Collectie MAS/Nationaal Scheepvaartmuseum,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,3622,3959,ehc-nsm,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vbe,Collectie Vlaamse beweging,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,3353,3746,ehc-vbe,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mpm-dp,MPM-Digitaal platform,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,3576,3623,mpm-dp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ocmw-a,Collectie Bibliotheek OCMW Antwerpen,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2484,3619,ehc-ocmw-a,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dup,Depot Uitgeverij Pelckmans,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1631,3163,ehc-dup,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-g,Gift Bestendig Dotatiefonds,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2707,3050,ehc-g,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hl,Bibliotheek Hubert Lampo,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2801,2864,ehc-hl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hlx,Bibliotheek Hubert Lampo: doubletten,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2760,2860,ehc-hlx,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-efv,Collectie van de Vlaamse Esperantobond (Esperanto-FondaÄµo C. Vanbiervliet, [Kortrijk]),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2647,2715,ehc-efv,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jh,Fonds Joseph Hendel,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2629,2664,ehc-jh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ms,Bibliotheek Michel Seuphor,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2424,2549,ehc-ms,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-pulp,Pulpliteratuur,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,2227,2228,ehc-pulp,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gs,Fonds G. Schamelhout,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1958,2086,ehc-gs,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-dsl,Verkocht onder de toonbank,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1951,1976,ehc-dsl,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mg,Fonds Maurice Gilliams,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1825,1944,ehc-mg,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/rub-pds,Documentatiefonds Pierre de SÃ©journet,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1885,1933,rub-pds,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/mmb-hb,Historische Bibliotheek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1498,1872,mmb-hb,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-jdr,Fonds Jan de Roek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1793,1857,ehc-jdr,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-sk,Legaat Serge Kosman,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1563,1645,ehc-sk,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-ac,Fonds A.H. Cornette,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1531,1613,ehc-ac,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mgny,Bibliotheek Marnix Gijsen (Belgisch Consulaat, New York),,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1554,1593,ehc-mgny,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-vml,Volkskundemuseum Antwerpen. Collectie volksmuziek,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1574,1592,ehc-vml,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-mgd,Fonds Maurice Gilliams X,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1466,1522,ehc-mgd,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-gh,Fonds G. Hasse,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1403,1509,ehc-gh,
https://data.antwerp.be/id/term/brocade-catalog/obj-sg/ehc-hab,Bibliotheek Hendrik Antheunis,,,https://data.antwerp.be/id/term/brocade-catalog/obj-sg,1434,1509,ehc-hab,
